cd_papel,ATR,Coef_Variacao
460,0.0015736764705882357,4.732058516507286
461,0.014467039170506913,3.2780359430161496
463,0.14421383419546557,4.191949242900436
465,0.003560168463611858,1.7117448043697165
466,0.0004994792626728107,2.6524711803412284
467,0.8256482227342549,0.23614405764020177
468,0.208507045675413,4.905182540259813
469,2.7985459751552795,3.246119336890337
470,0.8189513457556934,0.9837950729258849
471,0.015625,1.9663838498625237
472,0.33851512965582276,5.697369931375827
473,0.09966604823747681,1.7590449539271036
474,0.023902691511387134,6.2302405073274825
475,0.009644804804804808,1.2423538890853545
476,0.3220836475707034,0.7223473665885513
477,0.00021769841269841258,2.1991289258771953
478,0.0087595818815331,1.5179064117316328
479,0.7289809506772298,0.9269376689921939
480,1.1970899470899468e-05,3.309935443976274
481,0.18715476053474087,1.3502195096390377
482,0.0005061011904761909,0.8094459497479628
483,0.23809523809523808,0.8259631184364005
484,0.00036502834467120113,1.9771862829027222
485,1.7441836734693876,6.086682639521767
486,4.161490683229815e-05,1.8074062277039509
487,0.004313553571428571,3.1261950538467294
488,52.705844155844154,1.1705770863928375
489,4.006211180124204e-06,3.417420136298041
490,3.8730901858154723,4.712613203235804
492,0.1186199874686717,5.914283210941287
493,3.9301648351648355,0.2966255201604344
494,0.18673883970979696,1.61788016248705
495,0.0017468741808650057,8.164512427525466
497,0.5726768061224489,1.0066838793029358
498,0.3332063259878419,3.9974221114128
499,0.0012722172619047628,3.28739523840636
500,0.0,0.9534276319518312
501,0.11109463045634921,0.9907800895386546
502,0.4724530612244898,1.3082601663059517
503,5.255767874770837,8.491441921703627
504,0.190601811028178,2.721686416992752
505,0.010903326941514862,1.3149977038765108
506,20.00039285714286,1.3435452475989378
507,0.00894736842105264,3.258313523151377
508,0.0007142857142857149,1.765972592302783
509,0.00015093406593406593,4.117588141454011
510,0.3613819176319176,5.289957049011213
512,0.4287164093737589,0.9561095937224063
513,0.006637351916376307,5.476674251149057
514,0.008352585034013607,4.010276927964206
515,0.00042928571428564404,1.5836903247363356
516,0.0025108516483516486,1.539724020080652
517,0.009494042044911624,3.40809340663173
518,0.06811688311688312,2.912559848795767
