cd_papel,retorno_acumulado,volatilidade,cluster
484,-0.9987500000000001,0.28963665313547554,0
485,-0.9986216216216216,0.3428208903596436,0
486,19.83333333333563,180.9089635883216,0
487,-0.9998241379310345,0.2389725118574681,0
488,-0.9968333333333331,0.35994238870027373,0
489,-0.9936181818181818,0.7274148061029346,0
490,-0.9942806394316165,0.05991285310391844,0
492,-0.92267857142858,0.147456276071131,0
493,2.582089552238805,0.07605271978934679,0
494,79.84210526314877,19.057195424055568,0
495,-0.9961111111111113,0.29765990601089337,0
497,0.019999999999970708,21.830199148352296,0
498,-0.9974997499999998,0.8264266736854292,0
499,-0.9587666666666652,0.4470231102637919,0
500,-0.9961538461538466,0.7164823730795351,0
501,1.450000000000096,61.16647117238103,0
502,-0.09502262443438414,12.51462827392731,0
503,-0.9918627586206892,0.06712892340332147,0
504,-0.7916666666666804,0.6494096691168025,0
505,0.7000000000000053,1494.9914696529388,0
506,-0.9933333333333331,0.23728233537841525,0
507,-0.9789285714285704,0.23748442232624242,0
508,-0.9986664073785976,0.44983446440408903,0
509,-0.9632823529411805,1.3245745372397881,0
510,-0.9479999999999997,0.1559127869134997,0
511,2.166666666666666,0.14636283291363344,0
512,0.6574285714285908,2.99739555741625,0
513,-0.9870967741935482,0.286748043578243,0
514,-0.9798994974874371,0.38587058246547795,0
515,-0.9992307692307693,0.8702244547879089,0
516,1.1817777777776994,202.6794936808212,0
517,58.523809523806264,53.8031811537331,0
518,-0.999988125,1.1389469825424625,0
520,3.4555555555555904,1.5775032617205804,0
521,-0.8771425714285851,0.2463712680355283,0
522,-0.8942857142857278,0.13547402358893987,0
523,-0.2274999999999977,0.09279599566376552,0
524,3.2857142857142865,0.5229871320011699,0
525,-0.9358620689655165,0.9056483545610142,0
526,1.9268292682926838,0.16955641864874185,0
527,-0.999942857142857,0.24767088822032093,0
528,-0.9983808571428572,0.10887433758376389,0
529,-0.9993333333333333,0.19764104667392918,0
530,-0.9849999999999989,0.2318087216804002,0
531,-0.9801746031746034,0.09129032491343783,0
532,-0.9900000000000011,0.6032199921380748,0
533,-0.9945000000000002,0.09767730999796538,0
534,-0.996322222222222,0.27721645713622883,0
535,-0.9968421052631582,0.0919697818174708,0
536,4.02,0.6346777444386358,0
537,-0.032222222222248575,17.28220417360325,0
538,-0.9936049180327869,0.17829053482088886,0
539,-0.9934426229508198,0.18954144592414265,0
540,-0.9135555555555684,0.2116867023924853,0
541,2.442028985507247,0.1818519909346142,0
542,-0.9999625714285715,0.18223827228915193,0
543,-0.9992500000000001,0.5669625657402587,0
544,9.769230769230768,0.7703594836245794,0
545,38.84375000000033,17.991638264325772,0
546,-0.998388349514563,0.16657349312030734,0
548,-0.9717284974093277,0.19094726998956882,0
549,-0.8891129032258183,1.05384990274216,0
550,-0.9973497267759562,0.11143569188277053,0
551,-0.9986363636363637,0.17039975550978442,0
552,-0.9971999999999996,0.08022039903052862,0
553,-0.9980833333333329,0.19747597567337655,0
554,-0.9927714285714279,0.7573400332921942,0
555,-0.9904,0.7670547126842278,0
556,-0.99764375,0.35035725725273575,0
557,-0.9624999999999986,0.17348938695728672,0
558,10.111111111112216,73.44395728958246,0
559,0.22692307692294023,7.798918268093359,0
560,-0.428927680798013,0.20063871575346287,0
561,-0.9948333333333333,0.19389983640337713,0
562,-0.9958294573643411,0.07600832557341532,0
563,9.534883720929061,57.944257438924794,0
564,-0.9901,0.27122932315978476,0
565,-0.9772222222222222,0.2277734037314462,0
566,88.46296296296224,37.65833248594116,0
567,103.16666666665542,33.856917834152284,0
568,-0.9624999999999985,0.13337185461991763,0
570,-0.9941176470588236,0.5127343578237786,0
571,-0.9986250000000002,0.35102849860954827,0
572,-0.9950941176470588,0.5845143237059762,0
573,22.333333333333336,0.6864669016633775,0
574,-0.1217443973348703,7.639780959087158,0
575,-0.1444444444445354,4.007983813638227,0
576,-0.9966459627329196,0.18090203186471757,0
577,6.272727272727272,0.560267598363766,0
578,2.5772357723577235,0.07751163653309343,0
579,-0.99875,0.464622436707501,0
580,-0.9999756127301549,0.16829948574171824,0
581,-0.9937999999999996,0.37779645828848063,0
582,5.279452054794574,7.518550382827767,0
583,-0.99995,0.804487602409487,0
584,1.79999999999993,21.043689471660503,0
585,3.363636363636364,0.30385289358391326,0
586,-0.9762499999999991,0.33604735469191427,0
587,-0.9866666666666668,0.8415783368404456,0
588,-0.9888366627497077,0.8138788546949574,0
589,1.0512820512821537,299.8888907728712,0
590,-0.537777777777774,3.387553384318234,0
591,1.5450000000002468,538.9520402595994,0
592,-0.999,0.2379736131001227,0
593,-0.9972727272727273,0.7124508015519716,0
594,7.0357142857143025,140.9799083487095,0
595,-0.9989343707713125,0.6971581844565503,0
596,7.333333333333826,86.91882566038103,0
597,-0.9937142857142857,0.5571535792035786,0
598,-0.9968260869565219,0.10294881895115819,0
599,-0.8219554888721746,93.56266251000952,0
600,-0.9990947368421051,0.1906525242003549,0
