cd_papel,retorno_acumulado,volatilidade,volume_medio,negocios_medio
284,-0.8755555555555558,0.1213121000283021,469505.86879268294,2.3621951219512196
285,-0.9981857142857142,0.07480990038870064,1083524.3901808786,3.231266149870801
286,28.218181818184526,36.59637517885804,1301575.897260274,3.652641878669276
287,-0.999040909090909,0.168367557386665,22496977.333333332,4.955555555555556
288,-0.9956648648648645,0.061363718793229965,8281953.708443272,3.4828496042216357
289,-0.7447826086956728,0.0625065858057939,200806.50011262597,11.178423236514522
290,-0.9027281816883301,0.18875060902837582,71184.07839506172,1.271604938271605
291,3.289855072463112,198.17755497884534,130582.98404074703,9.372835314091681
292,-0.13083769153120184,166.6558701797774,21752306.790808193,164.19208878770633
293,-0.9948809523809516,0.056913034829304224,4946824.839122449,5.0653061224489795
294,-0.999915,0.08374740665714787,394840.82263229304,2.6974219810040707
295,-0.9904400000000011,0.11821424490765815,12142093.014974618,2.532994923857868
296,6.5666666666673255,27.521450769142362,2870728.3045647056,15.638588235294117
297,-0.1276923076921863,236.0723506707329,547401.539097493,163.26685236768802
298,-0.9995975017349064,0.12798205876965482,488632.83622754493,2.0239520958083834
299,-0.9961153846153851,0.12124238563523304,259102.67729629632,7.810185185185185
300,-0.9080000000000046,0.24871400176210445,6978968.0171949295,3.845483359746434
301,-0.9998275862068966,0.18107264147329707,8837403.549263567,2.2635658914728682
302,-0.7152554744525544,2.643817994304232,877866.4887096774,1.8387096774193548
303,-0.9700500000000001,0.03623070285985447,4915059.871708728,216.05603148877054
304,2.11111111111111,0.041907834893477755,220755935.3846154,5.0576923076923075
305,-0.9957746478873238,0.1293493693416546,129886.39845360826,2.020618556701031
306,26.272727272726865,13685.62993253005,75402.16666666667,1.2222222222222223
307,-0.855909090909078,2.24791675669887,899570.784500515,16.52574665293512
308,-0.9990435614294411,0.1765780781266506,133976.61390804598,1.9367816091954022
309,-0.9949494949494943,0.03942158923687954,7581812.43568202,8.158104517271923
310,-0.9998604651162791,0.3145062896387964,4169185.6016666666,2.303030303030303
311,-0.9740052631578976,0.07812903523696955,2530804.3159340657,3.223901098901099
312,8.999999999999773,1.3523963424603194,2234379.5420682556,290.1361687532156
313,-0.9758823529411791,0.18897792989591608,103279.05208333333,1.7135416666666667
314,-0.9988994082840237,0.07476099457732298,98477.21229621125,2.0367393800229623
315,-0.9851063829787226,0.6376817803933544,1532942.120115875,11.135573580533025
316,-0.4782608695652414,17.201708604670827,520782.20588235295,1.411764705882353
317,-0.9456928838951314,0.3695377346822428,13040.055,1.5434782608695652
318,-0.9941176470588234,0.19587020567412153,786540.282051282,1.435897435897436
319,133.32835820894041,1026.8605990505075,69710.74701149426,1.5517241379310345
320,-0.9953604651162797,0.07778487497041452,1747171.582795699,5.610752688172043
321,-0.8876923076923108,0.11910581350605545,111040.37951417004,10.203778677462887
322,-0.9132231404958729,0.07300965605478693,360160.5401306533,4.704522613065326
323,0.6666666666668126,14.335070542550442,1326802.5803549818,15.791649858814038
324,-0.9970410958904109,0.06808477584564987,81202170.82148997,3.464183381088825
325,-0.9884166666666666,0.29372227365805276,2249600.8695652173,1.826086956521739
326,-0.9957333333333338,0.08963169669365925,396178.7151736111,4.8125
327,-0.6421111111111169,0.2311911927400402,66246.02506265664,3.080200501253133
328,-0.9990619047619047,0.17371039688442466,1322422.6067521367,1.6324786324786325
329,-0.9913684210526326,0.1417392791169381,573937.3870869565,2.9260869565217393
330,-0.977878484848484,0.1405797846487828,879340.4486180905,1.8190954773869348
331,-0.664761904761902,0.05982041173625821,3686284.788045326,6.736543909348442
332,-0.7399999999999776,6.430858842652566,17472154.362689078,1.2605042016806722
333,-0.9591700000000009,0.23041079729309794,1121144.5634920634,1.492063492063492
334,-0.979785714285712,0.07431854799617839,644889.7403111111,4.591111111111111
335,-0.9989538461538463,0.170213578057276,548948.001506442,10.879088206144697
336,-0.9882882882882876,0.09768169759732266,92597.19051355206,2.4950071326676175
337,-0.9888,0.07740135718526416,260763.23883089772,13.130480167014614
338,-0.9928170731707322,0.05627997700040132,1128513.2692618805,5.072800808897877
339,-0.9825218476903878,0.4351958946628547,8105.41633802817,1.3380281690140845
340,-0.9988000000000001,0.21607933435792265,30384.399486301372,1.7328767123287672
341,-0.9993982905982906,0.17348188072106577,137699.0282894737,2.039473684210526
342,-0.9969999999999998,0.3378673705392195,464305.76560747664,1.8130841121495327
